,Close_^DJI,Close_^FCHI,Close_^FTSE,Close_^GDAXI,Close_^GSPTSE,Close_^HSI,Close_^IXIC,Close_^N225,Volume_^DJI,Volume_^FCHI,Volume_^FTSE,Volume_^GDAXI,Volume_^GSPTSE,Volume_^HSI,Volume_^IXIC,Volume_^N225,SP500_Open,SP500_Close,SP500_Volume,SP500_Wk_Vol,MORTGAGE30US,FF,WGS10YR,WAAA,WTB3MS,ICSA,WGS1YR,WGS2YR,NFCI,WTREGEN,WGS5YR,WBAA,DPSACBW027SBOG,WCOILWTICO,WGS30YR,WRESBAL,WGS20YR,MORTGAGE15US,WPRIME,CCSA,TOTCI
1993-01-18,3274.89990234375,1837.5,2763.10009765625,1581.489990234375,3295.60009765625,5882.0,698.1300048828125,16617.240234375,23030000.0,0.0,0.0,0.0,360400.0,0.0,240740000.0,0.0,437.1300048828125,436.8399963378906,196030000.0,12.6099853515625,8.04,2.98,6.68,7.96,3.0,352000.0,3.5,4.43,-0.95166,5.492,5.9,8.73,2491.0436,18.62,7.43,23.55,7.36,7.56,6.0,2749000.0,594.3448
1993-01-25,3292.199951171875,1779.9000244140625,2771.89990234375,1571.280029296875,3295.60009765625,5914.39990234375,706.9500122070312,16287.4501953125,35840000.0,0.0,0.0,0.0,399300.0,0.0,264590000.0,0.0,436.1099853515625,440.010009765625,288740000.0,8.04998779296875,8.0,3.1,6.59,7.9,2.99,341000.0,3.47,4.37,-0.95938,6.988,5.82,8.65,2489.7747,18.61,7.31,24.521,7.36,7.51,6.0,2727000.0,595.517
1993-02-01,3332.199951171875,1785.9000244140625,2851.60009765625,1590.3299560546875,3310.89990234375,5697.7998046875,701.77001953125,17133.640625,27910000.0,0.0,0.0,0.0,374900.0,0.0,213940000.0,0.0,438.7799987792969,442.5199890136719,238570000.0,7.170013427734375,7.86,2.94,6.46,7.84,2.92,340000.0,3.41,4.24,-0.963,8.761,5.66,8.55,2489.0028,19.9,7.23,20.618,7.36,7.37,6.0,2663000.0,596.4033
1993-02-08,3437.5,1904.699951171875,2870.0,1646.8499755859375,3394.800048828125,5786.7001953125,698.4400024414062,17281.73046875,29460000.0,0.0,0.0,0.0,495000.0,0.0,222070000.0,0.0,448.94000244140625,447.8500061035156,243400000.0,13.1300048828125,7.8,3.15,6.4,7.78,2.92,319000.0,3.41,4.19,-0.96453,11.447,5.55,8.5,2491.3351,20.22,7.21,22.383,7.36,7.29,6.0,2645000.0,596.2582
1993-02-15,3392.429931640625,1899.5,2845.89990234375,1674.9300537109375,3442.10009765625,6049.39990234375,690.5399780273438,17117.990234375,22870000.0,0.0,0.0,0.0,301100.0,0.0,214600000.0,0.0,447.6600036621094,444.5799865722656,216810000.0,5.800018310546875,7.75,2.92,6.38,7.75,2.93,321000.0,3.45,4.21,-0.96504,5.391,5.56,8.49,2496.1026,20.13,7.18,22.484,7.36,7.25,6.0,2628000.0,593.4183
1993-02-22,3342.989990234375,1959.199951171875,2838.300048828125,1679.4100341796875,3447.699951171875,6231.89990234375,652.4199829101562,16820.609375,34140000.0,0.0,0.0,0.0,401500.0,0.0,277440000.0,0.0,434.2099914550781,435.239990234375,311570000.0,5.800018310546875,7.65,3.06,6.24,7.69,2.92,351000.0,3.36,4.04,-0.96499,4.791,5.39,8.37,2498.9287,19.51,7.07,24.16,7.36,7.12,6.0,2646000.0,594.0412
1993-03-01,3355.409912109375,1998.800048828125,2882.60009765625,1691.3699951171875,3432.699951171875,6398.7998046875,669.510009765625,16879.599609375,21770000.0,0.0,0.0,0.0,441700.0,0.0,186040000.0,0.0,443.3800048828125,442.010009765625,232460000.0,12.5,7.53,2.91,6.02,7.61,2.95,362000.0,3.31,3.95,-0.96688,4.967,5.21,8.22,2479.8195,20.4,6.89,22.787,7.36,7.02,6.0,2645000.0,592.5553
1993-03-08,3469.419921875,2004.300048828125,2957.300048828125,1702.27001953125,3551.0,6482.2001953125,687.22998046875,17686.470703125,32460000.0,0.0,0.0,0.0,532000.0,0.0,219940000.0,0.0,446.1199951171875,454.7099914550781,275290000.0,13.72998046875,7.44,3.24,5.9,7.56,2.95,354000.0,3.3,3.85,-0.97008,6.017,5.09,8.12,2497.95,20.69,6.79,25.893,7.36,6.91,6.0,2683000.0,593.1778
1993-03-15,3442.409912109375,1986.0,2922.39990234375,1705.050048828125,3562.10009765625,5854.60009765625,695.2100219726562,18086.1796875,16910000.0,0.0,0.0,0.0,435700.0,0.0,187580000.0,0.0,449.8299865722656,451.42999267578125,195930000.0,11.20001220703125,7.47,3.02,5.96,7.54,2.98,346000.0,3.39,4.03,-0.97542,5.395,5.24,8.11,2489.007,20.45,6.76,23.585,7.36,6.97,6.0,2618000.0,592.6507
1993-03-22,3463.47998046875,1939.300048828125,2863.89990234375,1656.5899658203125,3583.699951171875,6060.0,676.6199951171875,18784.390625,25670000.0,0.0,0.0,0.0,532200.0,0.0,213030000.0,0.0,450.1700134277344,448.8800048828125,233190000.0,7.620025634765625,7.57,3.04,6.03,7.61,2.97,338000.0,3.36,3.99,-0.98285,5.563,5.23,8.16,2489.0282,20.14,6.85,24.476,7.36,7.07,6.0,2724000.0,592.6901
1993-03-29,3455.10009765625,2033.9000244140625,2846.5,1675.1800537109375,3585.300048828125,6322.89990234375,680.760009765625,19048.380859375,21850000.0,0.0,0.0,0.0,537300.0,0.0,194480000.0,0.0,447.760009765625,450.7699890136719,199970000.0,7.240020751953125,7.5,2.93,5.98,7.59,2.92,366000.0,3.3,3.93,-0.9917,5.026,5.2,8.15,2503.8063,20.0,6.83,23.852,7.36,7.01,6.0,2725000.0,590.5445
1993-04-05,3379.18994140625,1974.699951171875,2838.800048828125,1658.3599853515625,3604.39990234375,6404.39990234375,670.7100219726562,19759.4609375,35090000.0,0.0,0.0,0.0,531400.0,0.0,190840000.0,0.0,441.4200134277344,442.2900085449219,296080000.0,14.350006103515625,7.53,3.18,6.07,7.64,2.91,365000.0,3.32,3.95,-1.00001,5.243,5.25,8.23,2496.5944,20.44,6.95,25.649,7.36,7.03,6.0,2729000.0,588.6934
1993-04-12,3428.090087890625,1986.9000244140625,2821.800048828125,1658.1300048828125,3615.0,6285.7001953125,673.1199951171875,19882.140625,24990000.0,0.0,0.0,0.0,403000.0,0.0,214150000.0,0.0,441.8399963378906,448.3699951171875,259690000.0,15.399993896484375,7.57,3.11,6.06,7.61,2.91,353000.0,3.31,3.92,-1.00752,5.723,5.21,8.25,2499.3732,20.37,6.96,25.682,7.36,7.07,6.0,2781000.0,586.4622
1993-04-19,3466.989990234375,1968.9000244140625,2830.0,1687.1400146484375,3663.199951171875,6680.2001953125,663.030029296875,20112.33984375,25050000.0,0.0,0.0,0.0,906900.0,0.0,222850000.0,0.0,448.94000244140625,447.4599914550781,244710000.0,15.399993896484375,7.45,2.93,5.9,7.45,2.85,351000.0,3.21,3.8,-1.01295,5.348,5.08,8.07,2497.6556,20.28,6.77,27.54,7.36,6.93,6.0,2800000.0,584.6148
1993-04-26,3398.3701171875,1911.5999755859375,2822.300048828125,1643.530029296875,3683.800048828125,6845.7998046875,645.8699951171875,19623.630859375,27070000.0,0.0,0.0,0.0,817200.0,0.0,212320000.0,0.0,437.0299987792969,433.5400085449219,283260000.0,17.09002685546875,7.38,2.91,5.87,7.34,2.81,350000.0,3.18,3.77,-1.0152,8.135,5.06,8.05,2484.7475,19.95,6.76,27.035,7.36,6.86,6.0,2792000.0,585.1185
1993-05-03,3446.4599609375,1937.0,2813.10009765625,1632.0,3773.5,6790.10009765625,666.7100219726562,20919.1796875,22190000.0,0.0,0.0,0.0,557500.0,0.0,202330000.0,0.0,440.19000244140625,442.4599914550781,224970000.0,10.290008544921875,7.43,2.87,6.01,7.4,2.91,343000.0,3.25,3.83,-1.01496,4.77,5.14,8.15,2507.2532,20.3,6.89,28.133,7.36,6.91,6.0,2747000.0,586.1905
1993-05-10,3443.280029296875,1877.199951171875,2829.800048828125,1616.449951171875,3778.5,6739.2001953125,682.8200073242188,21054.7109375,26170000.0,0.0,0.0,0.0,537800.0,0.0,206450000.0,0.0,442.3399963378906,442.79998779296875,235580000.0,7.839996337890625,7.42,2.98,5.92,7.37,2.87,339000.0,3.23,3.78,-1.01125,6.116,5.05,8.13,2520.0766,20.47,6.83,25.525,7.36,6.88,6.0,2820000.0,585.599
1993-05-17,3449.929931640625,1835.699951171875,2858.10009765625,1630.3699951171875,3792.5,7124.10009765625,677.9600219726562,20565.509765625,17680000.0,0.0,0.0,0.0,510300.0,0.0,209900000.0,0.0,439.55999755859375,440.3699951171875,227580000.0,7.59002685546875,7.42,2.9,5.96,7.41,2.91,345000.0,3.27,3.86,-1.00574,5.646,5.1,8.18,2526.2756,20.06,6.88,24.932,7.36,6.86,6.0,2772000.0,587.2174
1993-05-24,3507.780029296875,1861.4000244140625,2825.60009765625,1608.5799560546875,3836.0,7271.89990234375,694.6900024414062,20476.16015625,17840000.0,0.0,0.0,0.0,873900.0,0.0,205220000.0,0.0,445.8399963378906,448.0,197990000.0,13.730010986328125,7.52,3.01,6.12,7.48,2.99,342000.0,3.4,4.07,-1.00047,5.937,5.28,8.28,2509.5967,19.43,7.0,24.483,7.36,6.98,6.0,2816000.0,587.2814
1993-05-31,3527.429931640625,1888.699951171875,2840.699951171875,1627.2099609375,3882.60009765625,7372.2001953125,700.530029296875,20552.349609375,17700000.0,0.0,0.0,0.0,372700.0,0.0,235750000.0,0.0,452.4100036621094,450.19000244140625,207820000.0,9.65997314453125,7.5,3.07,6.14,7.46,3.06,349000.0,3.55,4.21,-0.99758,6.11,5.36,8.27,2523.9241,19.84,6.97,28.31,7.36,6.99,6.0,2737000.0,589.2814
1993-06-07,3532.1298828125,1887.9000244140625,2844.800048828125,1660.8800048828125,3892.199951171875,7124.7001953125,694.6099853515625,20844.189453125,18010000.0,0.0,0.0,0.0,375200.0,0.0,247860000.0,0.0,450.07000732421875,447.69000244140625,236920000.0,9.65997314453125,7.47,3.09,6.07,7.38,3.06,343000.0,3.58,4.2,-0.99923,5.984,5.29,8.16,2528.257,19.95,6.88,24.433,7.36,6.97,6.0,2808000.0,590.6757
1993-06-14,3514.68994140625,1916.800048828125,2885.5,1686.43994140625,3872.199951171875,7266.7001953125,696.4099731445312,20397.349609375,18850000.0,0.0,0.0,0.0,279700.0,0.0,208430000.0,0.0,447.260009765625,447.7099914550781,210440000.0,8.339996337890625,7.48,2.96,6.06,7.38,3.1,343000.0,3.61,4.27,-1.00806,4.468,5.32,8.13,2532.9614,19.43,6.87,28.648,7.36,6.98,6.0,2836000.0,589.5471
1993-06-21,3510.820068359375,1929.199951171875,2903.39990234375,1697.260009765625,3922.39990234375,7003.60009765625,688.739990234375,19212.4296875,20250000.0,0.0,0.0,0.0,554800.0,0.0,208470000.0,0.0,443.67999267578125,446.2200012207031,223650000.0,5.370025634765625,7.38,3.01,5.96,7.32,3.05,345000.0,3.49,4.11,-1.02375,5.364,5.19,8.06,2525.0042,18.76,6.82,26.22,7.36,6.87,6.0,2857000.0,590.942
1993-06-28,3530.199951171875,1991.0,2897.0,1712.3299560546875,3965.5,7148.10009765625,702.8400268554688,19886.759765625,19180000.0,0.0,0.0,0.0,533700.0,0.0,227010000.0,0.0,447.6000061035156,451.8500061035156,242090000.0,9.399993896484375,7.34,3.0,5.89,7.29,3.09,340000.0,3.53,4.15,-1.04414,9.667,5.18,8.01,2529.1836,18.52,6.76,26.481,7.36,6.84,6.0,2747000.0,589.8916
1993-07-05,3483.969970703125,1925.4000244140625,2838.5,1694.8299560546875,3990.39990234375,7205.39990234375,704.489990234375,19623.060546875,19160000.0,0.0,0.0,0.0,428100.0,0.0,182540000.0,0.0,449.0199890136719,445.8399963378906,220750000.0,9.399993896484375,7.23,3.13,5.79,7.24,3.01,334000.0,3.42,4.01,-1.06632,16.256,5.04,7.96,2511.1524,18.61,6.68,26.217,7.36,6.76,6.0,2724000.0,590.5552
1993-07-12,3524.3798828125,1992.199951171875,2830.89990234375,1808.739990234375,3950.5,6952.60009765625,707.6699829101562,19980.0,17440000.0,0.0,0.0,0.0,457400.0,0.0,202520000.0,0.0,448.1300048828125,448.9800109863281,202310000.0,9.399993896484375,7.19,3.1,5.79,7.22,3.02,314000.0,3.42,4.0,-1.0876,6.833,5.03,7.96,2535.7927,18.02,6.67,26.954,7.36,6.71,6.0,2778000.0,590.0788
1993-07-19,3535.280029296875,1981.699951171875,2842.89990234375,1835.0899658203125,3867.699951171875,6813.7001953125,695.8300170898438,20150.919921875,22240000.0,0.0,0.0,0.0,481800.0,0.0,239620000.0,0.0,445.75,446.0299987792969,216370000.0,6.290008544921875,7.16,3.01,5.74,7.16,3.02,335000.0,3.41,4.0,-1.10445,6.822,5.0,7.9,2526.7998,17.72,6.58,25.681,7.36,6.67,6.0,2766000.0,587.0107
1993-07-26,3567.699951171875,2006.199951171875,2844.199951171875,1859.489990234375,3869.5,6858.10009765625,704.5399780273438,19822.080078125,19570000.0,0.0,0.0,0.0,378300.0,0.0,226150000.0,0.0,447.05999755859375,449.0899963378906,222580000.0,5.790008544921875,7.2,3.09,5.83,7.17,3.07,415000.0,3.53,4.14,-1.11631,6.065,5.15,7.93,2513.0378,17.54,6.61,29.292,7.36,6.7,6.0,2803000.0,587.392
1993-08-02,3560.989990234375,2129.0,2941.699951171875,1818.0999755859375,3967.199951171875,7029.0,707.6599731445312,20343.529296875,20980000.0,0.0,0.0,0.0,620300.0,0.0,224350000.0,0.0,448.1300048828125,450.1499938964844,230380000.0,6.22998046875,7.25,3.03,5.88,7.14,3.06,356000.0,3.57,4.19,-1.12253,5.435,5.21,7.94,2509.6262,18.18,6.63,24.548,7.36,6.75,6.0,2843000.0,586.5782
1993-08-09,3576.080078125,2138.5,2986.39990234375,1870.239990234375,4002.199951171875,7382.2001953125,718.489990234375,20493.05078125,22450000.0,0.0,0.0,0.0,430500.0,0.0,236180000.0,0.0,448.67999267578125,450.7200012207031,232750000.0,4.57000732421875,7.21,3.1,5.85,7.04,3.06,346000.0,3.55,4.15,-1.12475,5.934,5.19,7.82,2518.9309,17.67,6.54,25.954,7.36,6.72,6.0,2813000.0,589.116
1993-08-16,3579.14990234375,2148.0,3008.300048828125,1903.43994140625,4020.199951171875,7489.5,726.8900146484375,20901.490234375,24820000.0,0.0,0.0,0.0,435900.0,0.0,245600000.0,0.0,450.25,452.3800048828125,233640000.0,5.8800048828125,7.17,2.98,5.78,6.92,3.02,339000.0,3.48,4.06,-1.12423,5.661,5.12,7.69,2520.9892,17.87,6.42,26.763,7.36,6.68,6.0,2791000.0,588.4045
1993-08-23,3605.97998046875,2111.39990234375,3042.0,1893.47998046875,4091.800048828125,7388.39990234375,730.8599853515625,20414.140625,20750000.0,0.0,0.0,0.0,379700.0,0.0,226930000.0,0.0,456.1199951171875,455.2300109863281,212500000.0,8.019989013671875,7.1,3.06,5.66,6.79,3.0,342000.0,3.41,3.97,-1.12136,5.675,5.02,7.53,2503.8566,17.84,6.26,27.116,7.36,6.62,6.0,2821000.0,587.3776
1993-08-30,3643.989990234375,2205.699951171875,3100.60009765625,1929.56005859375,4138.7998046875,7423.0,737.3800048828125,20912.689453125,17750000.0,0.0,0.0,0.0,455900.0,0.0,225070000.0,0.0,460.5400085449219,461.8999938964844,194180000.0,8.579986572265625,6.97,2.98,5.51,6.71,3.0,337000.0,3.37,3.88,-1.11638,5.97,4.87,7.43,2522.9831,18.49,6.16,25.12,7.36,6.49,6.0,2788000.0,587.7225
1993-09-06,3633.929931640625,2158.0,3059.0,1911.1500244140625,4125.60009765625,7519.7001953125,749.7100219726562,21060.810546875,16950000.0,0.0,0.0,0.0,499000.0,0.0,218700000.0,0.0,461.29998779296875,461.3399963378906,197160000.0,4.97998046875,6.93,3.08,5.41,6.61,2.99,334000.0,3.34,3.83,-1.10978,5.544,4.76,7.34,2534.3926,18.1,6.06,27.999,7.36,6.45,6.0,2768000.0,586.1725
1993-09-13,3634.2099609375,2119.10009765625,3024.800048828125,1874.3800048828125,3971.800048828125,7476.0,740.3200073242188,21148.109375,20670000.0,0.0,0.0,0.0,643900.0,0.0,230330000.0,0.0,461.70001220703125,462.05999755859375,244970000.0,4.97998046875,6.82,2.99,5.28,6.51,2.96,333000.0,3.32,3.79,-1.10144,5.949,4.66,7.26,2512.8169,16.96,5.9,27.373,7.36,6.35,6.0,2844000.0,583.4756
1993-09-20,3575.800048828125,2107.39990234375,3004.5,1922.68994140625,3952.800048828125,7390.60009765625,740.2100219726562,20266.029296875,19610000.0,0.0,0.0,0.0,524000.0,0.0,228850000.0,0.0,458.8399963378906,455.04998779296875,231130000.0,8.3800048828125,6.96,3.03,5.35,6.66,2.96,346000.0,3.38,3.88,-1.09117,5.117,4.73,7.33,2563.5526,16.94,5.98,28.049,7.36,6.49,6.0,2856000.0,586.8574
1993-09-27,3567.699951171875,2108.60009765625,3026.300048828125,1914.4000244140625,3983.800048828125,7452.10009765625,759.9500122070312,20094.109375,19560000.0,0.0,0.0,0.0,520700.0,0.0,266560000.0,0.0,457.6300048828125,461.79998779296875,244920000.0,12.16998291015625,6.95,3.12,5.44,6.79,2.93,343000.0,3.39,3.9,-1.0801,16.981,4.8,7.43,2509.2204,17.67,6.09,23.276,7.36,6.47,6.0,2836000.0,585.2735
1993-10-04,3577.760009765625,2128.699951171875,3067.699951171875,1934.989990234375,4002.0,7744.2998046875,764.8400268554688,20264.4296875,17830000.0,0.0,0.0,0.0,385000.0,0.0,237500000.0,0.0,461.2799987792969,461.3399963378906,229380000.0,5.25,6.89,3.05,5.33,6.69,2.92,333000.0,3.35,3.83,-1.06828,10.104,4.72,7.35,2512.1352,18.33,5.99,30.467,6.12,6.41,6.0,2810000.0,586.2354
1993-10-11,3593.409912109375,2138.699951171875,3102.199951171875,2009.280029296875,4067.300048828125,8192.2001953125,767.6500244140625,20378.640625,14950000.0,0.0,0.0,0.0,487800.0,0.0,251120000.0,0.0,460.30999755859375,460.8800048828125,183060000.0,6.75,6.87,3.24,5.33,6.7,2.97,355000.0,3.35,3.83,-1.05546,7.518,4.69,7.35,2514.771,18.46,5.99,27.811,6.09,6.39,6.0,2799000.0,583.1432
1993-10-18,3642.31005859375,2145.0,3137.60009765625,2032.25,4188.7001953125,9031.099609375,782.9099731445312,20072.2109375,29180000.0,0.0,0.0,0.0,549100.0,0.0,343720000.0,0.0,469.5,468.45001220703125,329580000.0,14.70001220703125,6.81,2.91,5.24,6.62,3.02,359000.0,3.36,3.82,-1.04059,5.179,4.62,7.25,2520.226,18.57,5.87,27.88,5.99,6.36,6.0,2833000.0,583.3779
1993-10-25,3673.610107421875,2227.699951171875,3184.800048828125,2061.179931640625,4155.2998046875,8767.5,769.75,20309.330078125,25720000.0,0.0,0.0,0.0,429300.0,0.0,284460000.0,0.0,463.2699890136719,464.20001220703125,260310000.0,9.050018310546875,6.74,2.97,5.31,6.63,3.04,354000.0,3.4,3.87,-1.02313,5.755,4.69,7.26,2513.2624,18.12,5.89,28.295,6.03,6.31,6.0,2882000.0,583.4144
1993-11-01,3692.610107421875,2182.0,3164.39990234375,2068.510009765625,4248.0,9629.2001953125,783.77001953125,19438.240234375,22940000.0,0.0,0.0,0.0,576300.0,0.0,273130000.0,0.0,467.8299865722656,469.1000061035156,256030000.0,7.05999755859375,6.86,2.97,5.44,6.73,3.06,348000.0,3.46,3.97,-1.00367,5.13,4.82,7.38,2522.1321,17.37,5.99,29.343,6.14,6.4,6.0,2801000.0,584.7564
1993-11-08,3647.89990234375,2084.800048828125,3077.60009765625,2007.5,4216.5,9178.0,766.2100219726562,18625.16015625,21130000.0,0.0,0.0,0.0,686900.0,0.0,253640000.0,0.0,459.57000732421875,460.2099914550781,234340000.0,14.75,7.11,3.04,5.66,6.87,3.08,350000.0,3.56,4.15,-0.98481,5.989,5.03,7.57,2523.8991,17.29,6.12,27.137,6.31,6.65,6.0,2833000.0,585.0173
1993-11-15,3677.52001953125,2117.89990234375,3093.300048828125,2047.199951171875,4281.7998046875,9733.2998046875,772.4500122070312,18074.609375,23520000.0,0.0,0.0,0.0,768100.0,0.0,271140000.0,0.0,465.3900146484375,463.75,251030000.0,11.77001953125,7.12,2.96,5.68,6.92,3.1,341000.0,3.55,4.13,-0.96994,5.059,5.04,7.65,2520.0327,16.71,6.19,28.898,6.35,6.64,6.0,2785000.0,585.1343
1993-11-22,3670.25,2082.60009765625,3070.60009765625,2020.3599853515625,4200.2001953125,9170.599609375,738.1300048828125,17384.83984375,28660000.0,0.0,0.0,0.0,763000.0,0.0,302140000.0,0.0,462.6000061035156,459.1300048828125,280130000.0,10.160003662109375,7.08,3.03,5.71,6.94,3.11,336000.0,3.58,4.13,-0.96162,5.605,5.04,7.69,2510.231,16.75,6.22,28.053,6.39,6.62,6.0,2801000.0,583.9155
1993-11-29,3677.800048828125,2119.300048828125,3135.800048828125,2052.090087890625,4170.2998046875,9012.7998046875,751.5399780273438,16078.7099609375,25570000.0,0.0,0.0,0.0,534900.0,0.0,243130000.0,0.0,463.05999755859375,461.8999938964844,272710000.0,10.160003662109375,7.31,2.98,5.83,6.99,3.12,337000.0,3.61,4.2,-0.96216,5.971,5.13,7.74,2530.5775,16.08,6.31,31.433,6.47,6.84,6.0,2784000.0,583.3661
1993-12-06,3710.2099609375,2186.699951171875,3237.300048828125,2118.010009765625,4236.0,9609.7001953125,771.0900268554688,16840.380859375,29020000.0,0.0,0.0,0.0,565600.0,0.0,292660000.0,0.0,464.8900146484375,466.42999267578125,292370000.0,6.44000244140625,7.25,3.09,5.8,6.95,3.12,337000.0,3.62,4.21,-0.97073,5.416,5.14,7.7,2549.9901,15.21,6.26,27.885,6.42,6.74,6.0,2802000.0,582.998
1993-12-13,3764.429931640625,2196.300048828125,3254.60009765625,2163.830078125,4293.39990234375,10248.599609375,759.719970703125,17327.330078125,21680000.0,0.0,0.0,0.0,667500.0,0.0,270010000.0,0.0,463.92999267578125,465.70001220703125,256580000.0,4.230010986328125,7.14,2.92,5.71,6.86,3.07,334000.0,3.6,4.19,-0.98478,4.482,5.1,7.61,2534.954,14.68,6.17,30.119,6.31,6.65,6.0,2747000.0,582.4448
1993-12-20,3755.2099609375,2223.5,3364.89990234375,2188.179931640625,4223.60009765625,10814.7998046875,760.1500244140625,17404.240234375,21960000.0,0.0,0.0,0.0,592700.0,0.0,266180000.0,0.0,466.3800048828125,465.8500061035156,255900000.0,5.05999755859375,7.17,2.94,5.82,6.97,3.04,331000.0,3.61,4.23,-1.00154,5.165,5.18,7.72,2564.0763,14.31,6.28,28.598,6.45,6.7,6.0,2780000.0,584.6478
1993-12-27,3792.929931640625,2276.60009765625,3412.300048828125,2266.699951171875,4246.39990234375,11039.7998046875,761.0599975585938,16819.880859375,16280000.0,0.0,0.0,0.0,599100.0,0.0,182550000.0,0.0,467.3999938964844,470.5400085449219,171200000.0,7.1300048828125,7.17,2.99,5.79,6.95,3.06,290000.0,3.6,4.21,-1.01798,8.264,5.16,7.7,2531.0408,14.4,6.27,29.296,6.41,6.69,6.0,2720000.0,583.7106
1994-01-03,3756.60009765625,2290.60009765625,3418.39990234375,2274.6201171875,4321.39990234375,12086.5,770.760009765625,17417.240234375,24960000.0,0.0,0.0,0.0,289000.0,0.0,253020000.0,0.0,466.510009765625,465.44000244140625,270140000.0,7.1300048828125,7.13,2.99,5.77,6.94,3.02,341000.0,3.61,4.22,-1.03164,7.116,5.14,7.71,2504.2667,14.21,6.28,30.83,6.41,6.63,6.0,2633000.0,583.0566
1994-01-10,3865.510009765625,2317.300048828125,3440.60009765625,2225.0,4453.2001953125,11366.900390625,786.6900024414062,18443.439453125,32390000.0,0.0,0.0,0.0,724300.0,0.0,313350000.0,0.0,469.8999938964844,475.2699890136719,319490000.0,10.910003662109375,7.23,3.0,5.85,7.01,3.05,343000.0,3.63,4.25,-1.04146,9.813,5.21,7.75,2522.0843,15.03,6.36,29.957,6.48,6.74,6.0,2705000.0,586.5256
1994-01-17,3870.2900390625,2234.800048828125,3407.800048828125,2115.56005859375,4544.2001953125,10792.900390625,792.1799926757812,18725.369140625,18550000.0,0.0,0.0,0.0,717200.0,0.0,243450000.0,0.0,474.9100036621094,473.29998779296875,233980000.0,8.290008544921875,6.99,2.98,5.69,6.87,2.97,355000.0,3.52,4.1,-1.04688,4.035,5.03,7.61,2535.9625,14.67,6.24,28.696,6.34,6.48,6.0,2634000.0,587.4961
1994-01-24,3912.7900390625,2274.5,3481.39990234375,2107.2900390625,4465.7998046875,11600.099609375,790.6500244140625,18353.240234375,27020000.0,0.0,0.0,0.0,724500.0,0.0,303880000.0,0.0,474.7200012207031,471.9700012207031,296900000.0,4.07000732421875,7.05,3.13,5.74,6.92,2.96,351000.0,3.51,4.11,-1.04547,5.647,5.06,7.64,2535.5677,15.02,6.29,28.801,6.38,6.57,6.0,2814000.0,587.7886
1994-01-31,3978.360107421875,2334.39990234375,3491.800048828125,2192.60009765625,4554.89990234375,11487.0,800.469970703125,20229.119140625,26450000.0,0.0,0.0,0.0,796200.0,0.0,329920000.0,0.0,478.70001220703125,481.6099853515625,322870000.0,12.58001708984375,6.97,2.97,5.74,6.91,2.93,406000.0,3.51,4.1,-1.03781,8.778,5.05,7.62,2542.4104,15.34,6.29,24.236,6.35,6.47,6.0,2762000.0,587.5943
1994-02-07,3906.320068359375,2287.10009765625,3419.10009765625,2095.110107421875,4448.7001953125,11414.2998046875,779.2000122070312,20014.400390625,36370000.0,0.0,0.0,0.0,756300.0,0.0,370020000.0,0.0,469.80999755859375,471.760009765625,348270000.0,15.279998779296875,6.97,3.17,5.8,6.93,3.08,361000.0,3.66,4.24,-1.0223,13.224,5.14,7.61,2529.8881,15.76,6.3,27.096,6.38,6.46,6.0,2764000.0,587.4888
1994-02-14,3904.06005859375,2281.60009765625,3363.5,2101.929931640625,4395.2001953125,10988.7998046875,785.4500122070312,19459.25,23220000.0,0.0,0.0,0.0,648700.0,0.0,282510000.0,0.0,470.17999267578125,470.2300109863281,263190000.0,14.129974365234375,7.21,3.2,5.94,7.03,3.25,354000.0,3.85,4.43,-0.99854,5.96,5.36,7.72,2531.5564,14.87,6.42,26.638,6.52,6.72,6.0,2861000.0,588.2467
1994-02-21,3887.4599609375,2215.199951171875,3350.300048828125,2108.06005859375,4349.0,10456.5,788.8499755859375,19393.939453125,26280000.0,0.0,0.0,0.0,436300.0,0.0,300630000.0,0.0,470.2900085449219,467.69000244140625,293210000.0,9.04998779296875,7.11,3.25,5.95,7.06,3.27,352000.0,3.88,4.48,-0.96853,4.691,5.4,7.76,2523.6637,14.13,6.51,26.103,6.58,6.64,6.0,2748000.0,588.9291
1994-02-28,3832.02001953125,2238.10009765625,3328.10009765625,2103.239990234375,4423.7998046875,10410.2001953125,792.5,19997.19921875,24200000.0,0.0,0.0,0.0,533400.0,0.0,287550000.0,0.0,466.07000732421875,467.1400146484375,268690000.0,9.04998779296875,7.32,3.25,6.15,7.23,3.35,327000.0,4.01,4.67,-0.93363,5.985,5.6,7.92,2524.3157,14.44,6.68,25.79,6.76,6.8,6.0,2797000.0,587.3153
1994-03-07,3856.219970703125,2219.89990234375,3305.89990234375,2132.1201171875,4436.7001953125,10061.599609375,795.0499877929688,19811.880859375,22150000.0,0.0,0.0,0.0,695900.0,0.0,303240000.0,0.0,464.739990234375,466.9100036621094,285590000.0,11.670013427734375,7.51,3.28,6.29,7.36,3.47,348000.0,4.16,4.8,-0.89479,4.435,5.74,8.01,2531.7284,14.68,6.79,29.835,6.86,7.01,6.0,2779000.0,588.4506
